GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0006334	nucleosome assembly	0.008120336057557733	0.008120336057557733	+1	NPM1,SOX9,ATRX,HIST1H2BD,H3F3C
GO:0046822	regulation of nucleocytoplasmic transport	0.008120336057557733	0.008120336057557733	+1	TP53,PIK3R1,CDH1,SETD2
GO:0090090	negative regulation of canonical Wnt signaling pathway	0.008120336057557733	0.008120336057557733	+1	APC,STK11,SOX9,SOX17,AXIN2
GO:0045619	regulation of lymphocyte differentiation	0.008120336057557733	0.008120336057557733	+1	CDKN2A,GATA3,RUNX1,TGFBR2,CBFB
GO:1903800	positive regulation of production of miRNAs involved in gene silencing by miRNA	0.008190033123453887	0.008190033123453887	+1	TP53,EGFR
GO:0002328	pro-B cell differentiation	0.008190033123453887	0.008190033123453887	+1	NOTCH1,FLT3
GO:1905939	regulation of gonad development	0.008190033123453887	0.008190033123453887	+1	SOX9,WT1
GO:0035520	monoubiquitinated protein deubiquitination	0.008190033123453887	0.008190033123453887	+1	BAP1,ASXL1
GO:0072079	nephron tubule formation	0.008190033123453887	0.008190033123453887	+1	GATA3,SOX9
GO:0048557	embryonic digestive tract morphogenesis	0.008190033123453887	0.008190033123453887	+1	PDGFRA,FGFR2
GO:0046329	negative regulation of JNK cascade	0.008258532981230839	0.008258532981230839	+1	MAPK8IP1,MECOM,NCOR1
GO:0045661	regulation of myoblast differentiation	0.008258532981230839	0.008258532981230839	+1	NOTCH1,TBX3,SOX9
GO:0072171	mesonephric tubule morphogenesis	0.008258532981230839	0.008258532981230839	+1	GATA3,SOX9,WT1
GO:0003197	endocardial cushion development	0.008258532981230839	0.008258532981230839	+1	NOTCH1,SOX9,TGFBR2
GO:0045581	negative regulation of T cell differentiation	0.008258532981230839	0.008258532981230839	+1	CDKN2A,RUNX1,CBFB
GO:0021954	central nervous system neuron development	0.008258532981230839	0.008258532981230839	+1	PTEN,ARHGAP35,FGFR2
GO:1901031	regulation of response to reactive oxygen species	0.008258532981230839	0.008258532981230839	+1	NFE2L2,HGF,LRRK2
GO:0036003	positive regulation of transcription from RNA polymerase II promoter in response to stress	0.008258532981230839	0.008258532981230839	+1	TP53,NOTCH1,NFE2L2
GO:0030509	BMP signaling pathway	0.008307142203987412	0.008307142203987412	+1	NOTCH1,SMAD4,USP9X,ACVR2A,SMAD2
GO:1905269	positive regulation of chromatin organization	0.008407355930946613	0.008407355930946613	+1	CTNNB1,BRCA1,SMAD4,SIN3A
GO:0006475	internal protein amino acid acetylation	0.00860042861438897	0.00860042861438897	+1	BRCA1,EP300,SMAD4,BRCA2,SIN3A
GO:0018394	peptidyl-lysine acetylation	0.008892470591249455	0.008892470591249455	+1	BRCA1,EP300,SMAD4,BRCA2,SIN3A
GO:1902850	microtubule cytoskeleton organization involved in mitosis	0.008892470591249455	0.008892470591249455	+1	STAG2,CHEK2,SETD2,SMC1A,SMC3
GO:0046638	positive regulation of alpha-beta T cell differentiation	0.008922588959325375	0.008922588959325375	+1	RUNX1,TGFBR2,CBFB
GO:0032924	activin receptor signaling pathway	0.008922588959325375	0.008922588959325375	+1	ACVR1B,ACVR2A,SMAD2
GO:0042063	gliogenesis	0.009182607144244275	0.009182607144244275	+1	PTEN,NF1,NOTCH1,SOX9,MIR142
GO:1900180	regulation of protein localization to nucleus	0.009226103321637851	0.009226103321637851	+1	PIK3R1,CDH1,AKT1,SIN3A
GO:0070997	neuron death	0.009548674567263568	0.009548674567263568	+1	NF1,FBXW7,CTNNB1,AKT1,TLR4,LRRK2
GO:2000177	regulation of neural precursor cell proliferation	0.009596591770278107	0.009596591770278107	+1	NF1,CTNNB1,LRRK2
GO:0055010	ventricular cardiac muscle tissue morphogenesis	0.009596591770278107	0.009596591770278107	+1	NOTCH1,FGFR2,SMAD4
GO:0060236	regulation of mitotic spindle organization	0.009596591770278107	0.009596591770278107	+1	STAG2,SMC1A,SMC3
GO:0035850	epithelial cell differentiation involved in kidney development	0.009596591770278107	0.009596591770278107	+1	GATA3,CTNNB1,WT1
GO:0044344	cellular response to fibroblast growth factor stimulus	0.009763599762166977	0.009763599762166977	+1	GATA3,FGFR2,FGFR3,PTPN11,EGR3
GO:0090316	positive regulation of intracellular protein transport	0.009763599762166977	0.009763599762166977	+1	TP53,PIK3R1,FBXW7,CDH1,BAP1
GO:0032070	regulation of deoxyribonuclease activity	0.009777179523681035	0.009777179523681035	+1	NPM1,AKT1
GO:0010452	histone H3-K36 methylation	0.009777179523681035	0.009777179523681035	+1	SETD2,NSD1
GO:1904667	negative regulation of ubiquitin protein ligase activity	0.009777179523681035	0.009777179523681035	+1	CDKN2A,RPL5
GO:0033598	mammary gland epithelial cell proliferation	0.009777179523681035	0.009777179523681035	+1	GATA3,BRCA2
GO:0060911	cardiac cell fate commitment	0.009777179523681035	0.009777179523681035	+1	WT1,SOX17
GO:0048711	positive regulation of astrocyte differentiation	0.009777179523681035	0.009777179523681035	+1	NOTCH1,MIR142
GO:0033147	negative regulation of intracellular estrogen receptor signaling pathway	0.009777179523681035	0.009777179523681035	+1	CRIPAK,BRCA1
GO:0060443	mammary gland morphogenesis	0.009777179523681035	0.009777179523681035	+1	ELF3,FGFR2
GO:0072182	regulation of nephron tubule epithelial cell differentiation	0.009777179523681035	0.009777179523681035	+1	GATA3,CTNNB1
GO:0010823	negative regulation of mitochondrion organization	0.010221437995884559	0.010221437995884559	+1	AKT1,HGF,LRRK2
GO:0046854	phosphatidylinositol phosphorylation	0.010221437995884559	0.010221437995884559	+1	PIK3CA,PIK3R1,PIK3CG
GO:0060043	regulation of cardiac muscle cell proliferation	0.010221437995884559	0.010221437995884559	+1	NOTCH1,ERBB4,FGFR2
GO:0061614	pri-miRNA transcription by RNA polymerase II	0.010221437995884559	0.010221437995884559	+1	TP53,SOX9,WT1
GO:0060021	roof of mouth development	0.010221437995884559	0.010221437995884559	+1	SMAD4,TGFBR2,SMAD2
GO:0032355	response to estradiol	0.010221437995884559	0.010221437995884559	+1	EGFR,CTNNB1,FOXA1
GO:1904706	negative regulation of vascular smooth muscle cell proliferation	0.010221437995884559	0.010221437995884559	+1	PTEN,CDKN1B,CDKN1A
GO:0030278	regulation of ossification	0.010283854229471034	0.010283854229471034	+1	NOTCH1,SOX9,HGF,FGFR2,ACVR2A
GO:0071774	response to fibroblast growth factor	0.010283854229471034	0.010283854229471034	+1	GATA3,FGFR2,FGFR3,PTPN11,EGR3
GO:0009855	determination of bilateral symmetry	0.010369539303256601	0.010369539303256601	+1	NOTCH1,TGFBR2,SOX17,SMAD2
GO:0060964	regulation of gene silencing by miRNA	0.010369539303256601	0.010369539303256601	+1	TP53,EGFR,AJUBA,NCOR1
GO:0002761	regulation of myeloid leukocyte differentiation	0.010369539303256601	0.010369539303256601	+1	FBXW7,RUNX1,MTOR,TLR4
GO:0034330	cell junction organization	0.010477569650916767	0.010477569650916767	+1	PTEN,APC,CTNNB1,CDH1,RUNX1,EPHA3,CBFB
GO:0060560	developmental growth involved in morphogenesis	0.010592871957969515	0.010592871957969515	+1	NOTCH1,CTNNB1,SOX9,FGFR2,USP9X
GO:0009991	response to extracellular stimulus	0.010701996300580588	0.010701996300580588	+1	TP53,ARHGAP35,MTOR,LRRK2,FOXA2,CDKN1A,TAF1
GO:1901888	regulation of cell junction assembly	0.010793133737832847	0.010793133737832847	+1	PTEN,RUNX1,EPHA3,CBFB
GO:0008645	hexose transmembrane transport	0.010793133737832847	0.010793133737832847	+1	PIK3R1,AKT1,BRAF,PTPN11
GO:0045652	regulation of megakaryocyte differentiation	0.010793133737832847	0.010793133737832847	+1	RUNX1,EP300,CBFB,SIN3A
GO:0009799	specification of symmetry	0.010793133737832847	0.010793133737832847	+1	NOTCH1,TGFBR2,SOX17,SMAD2
GO:0003229	ventricular cardiac muscle tissue development	0.01082537556472453	0.01082537556472453	+1	NOTCH1,FGFR2,SMAD4
GO:0008631	intrinsic apoptotic signaling pathway in response to oxidative stress	0.01082537556472453	0.01082537556472453	+1	FBXW7,NFE2L2,AKT1
GO:0038202	TORC1 signaling	0.01082537556472453	0.01082537556472453	+1	STK11,ATM,MTOR
GO:0042692	muscle cell differentiation	0.01082537556472453	0.01082537556472453	+1	NOTCH1,CTNNB1,WT1,KIT,PDGFRA,FGFR2,SMAD4
GO:0035065	regulation of histone acetylation	0.01082537556472453	0.01082537556472453	+1	BRCA1,SMAD4,SIN3A
GO:0010721	negative regulation of cell development	0.01082537556472453	0.01082537556472453	+1	PTEN,NF1,NOTCH1,FBXW7,SOX9,SMAD4
GO:0072091	regulation of stem cell proliferation	0.01082537556472453	0.01082537556472453	+1	NF1,CTNNB1,LRRK2
GO:0072078	nephron tubule morphogenesis	0.01082537556472453	0.01082537556472453	+1	GATA3,SOX9,WT1
GO:0072655	establishment of protein localization to mitochondrion	0.01119897316176173	0.01119897316176173	+1	TP53,FBXW7,BAP1,AKT1,LRRK2
GO:1901989	positive regulation of cell cycle phase transition	0.01121674535398082	0.01121674535398082	+1	RB1,NPM1,CCND1,EZH2
GO:2000136	regulation of cell proliferation involved in heart morphogenesis	0.011430914908685802	0.011430914908685802	+1	NOTCH1,CTNNB1
GO:0035272	exocrine system development	0.011430914908685802	0.011430914908685802	+1	HGF,FGFR2
GO:0007183	SMAD protein complex assembly	0.011430914908685802	0.011430914908685802	+1	SMAD4,SMAD2
GO:0072350	tricarboxylic acid metabolic process	0.011430914908685802	0.011430914908685802	+1	IDH1,IDH2
GO:0060039	pericardium development	0.011430914908685802	0.011430914908685802	+1	NOTCH1,WT1
GO:0030325	adrenal gland development	0.011430914908685802	0.011430914908685802	+1	NF1,WT1
GO:0003401	axis elongation	0.011430914908685802	0.011430914908685802	+1	SOX9,FGFR2
GO:0030889	negative regulation of B cell proliferation	0.011430914908685802	0.011430914908685802	+1	CDKN2A,ATM
GO:1903209	positive regulation of oxidative stress-induced cell death	0.011430914908685802	0.011430914908685802	+1	FBXW7,TLR4
GO:0010826	negative regulation of centrosome duplication	0.011430914908685802	0.011430914908685802	+1	NPM1,BRCA1
GO:0031645	negative regulation of neurological system process	0.011430914908685802	0.011430914908685802	+1	PTEN,LRRK2
GO:2001242	regulation of intrinsic apoptotic signaling pathway	0.011454655076230447	0.011454655076230447	+1	TP53,FBXW7,NFE2L2,AKT1,LRRK2
GO:0046324	regulation of glucose import	0.011503493582657627	0.011503493582657627	+1	PIK3R1,AKT1,PTPN11
GO:0001947	heart looping	0.011503493582657627	0.011503493582657627	+1	NOTCH1,TGFBR2,SOX17
GO:0090224	regulation of spindle organization	0.011503493582657627	0.011503493582657627	+1	STAG2,SMC1A,SMC3
GO:0033048	negative regulation of mitotic sister chromatid segregation	0.011503493582657627	0.011503493582657627	+1	APC,ATM,ATRX
GO:0034219	carbohydrate transmembrane transport	0.011539233873090428	0.011539233873090428	+1	PIK3R1,AKT1,BRAF,PTPN11
GO:0060147	regulation of posttranscriptional gene silencing	0.011539233873090428	0.011539233873090428	+1	TP53,EGFR,AJUBA,NCOR1
GO:0015749	monosaccharide transmembrane transport	0.011539233873090428	0.011539233873090428	+1	PIK3R1,AKT1,BRAF,PTPN11
GO:0060966	regulation of gene silencing by RNA	0.011539233873090428	0.011539233873090428	+1	TP53,EGFR,AJUBA,NCOR1
GO:0006368	transcription elongation from RNA polymerase II promoter	0.012039792873466829	0.012039792873466829	+1	PBRM1,SETD2,CDK12,ERCC2
GO:0000018	regulation of DNA recombination	0.012039792873466829	0.012039792873466829	+1	POLQ,HIST1H1C,SETD2,ERCC2
GO:0070585	protein localization to mitochondrion	0.012090640140897809	0.012090640140897809	+1	TP53,FBXW7,BAP1,AKT1,LRRK2
GO:0009266	response to temperature stimulus	0.012090640140897809	0.012090640140897809	+1	AKT1,ATM,MTOR,EP300,ATR
GO:0072088	nephron epithelium morphogenesis	0.012189848585288668	0.012189848585288668	+1	GATA3,SOX9,WT1
GO:0010863	positive regulation of phospholipase C activity	0.012189848585288668	0.012189848585288668	+1	EGFR,KIT,PDGFRA
GO:0072028	nephron morphogenesis	0.012189848585288668	0.012189848585288668	+1	GATA3,SOX9,WT1
GO:0045670	regulation of osteoclast differentiation	0.012189848585288668	0.012189848585288668	+1	FBXW7,MTOR,TLR4
GO:2000059	negative regulation of ubiquitin-dependent protein catabolic process	0.012189848585288668	0.012189848585288668	+1	CDKN2A,TAF1,RPL5
GO:0061005	cell differentiation involved in kidney development	0.012189848585288668	0.012189848585288668	+1	GATA3,CTNNB1,WT1
GO:0055025	positive regulation of cardiac muscle tissue development	0.012189848585288668	0.012189848585288668	+1	NOTCH1,ERBB4,FGFR2
GO:0046651	lymphocyte proliferation	0.012269742063555468	0.012269742063555468	+1	CDKN2A,FLT3,PIK3CG,ATM,TGFBR2,MAPK8IP1
GO:0042752	regulation of circadian rhythm	0.01246868484364799	0.01246868484364799	+1	TP53,USP9X,SIN3A,EZH2
GO:0032943	mononuclear cell proliferation	0.012893437530714084	0.012893437530714084	+1	CDKN2A,FLT3,PIK3CG,ATM,TGFBR2,MAPK8IP1
GO:0033046	negative regulation of sister chromatid segregation	0.01295936687727957	0.01295936687727957	+1	APC,ATM,ATRX
GO:0060038	cardiac muscle cell proliferation	0.01295936687727957	0.01295936687727957	+1	NOTCH1,ERBB4,FGFR2
GO:0044331	cell-cell adhesion mediated by cadherin	0.01295936687727957	0.01295936687727957	+1	CDH1,FOXA1,FOXA2
GO:0045747	positive regulation of Notch signaling pathway	0.01295936687727957	0.01295936687727957	+1	NOTCH1,ELF3,EP300
GO:0006984	ER-nucleus signaling pathway	0.01295936687727957	0.01295936687727957	+1	TP53,FBXW7,NFE2L2
GO:0045667	regulation of osteoblast differentiation	0.01295936687727957	0.01295936687727957	+1	NOTCH1,HGF,FGFR2,ACVR2A
GO:0061333	renal tubule morphogenesis	0.01295936687727957	0.01295936687727957	+1	GATA3,SOX9,WT1
GO:0045620	negative regulation of lymphocyte differentiation	0.01295936687727957	0.01295936687727957	+1	CDKN2A,RUNX1,CBFB
GO:1903214	regulation of protein targeting to mitochondrion	0.01295936687727957	0.01295936687727957	+1	FBXW7,BAP1,LRRK2
GO:0072160	nephron tubule epithelial cell differentiation	0.0129768017383207	0.0129768017383207	+1	GATA3,CTNNB1
GO:0080182	histone H3-K4 trimethylation	0.0129768017383207	0.0129768017383207	+1	TET2,HIST1H1C
GO:0106030	neuron projection fasciculation	0.0129768017383207	0.0129768017383207	+1	ARHGAP35,EPHA3
GO:0098751	bone cell development	0.0129768017383207	0.0129768017383207	+1	FBXW7,KIT
GO:0007351	tripartite regional subdivision	0.0129768017383207	0.0129768017383207	+1	TBX3,WT1
GO:0007350	blastoderm segmentation	0.0129768017383207	0.0129768017383207	+1	TBX3,WT1
GO:0072224	metanephric glomerulus development	0.0129768017383207	0.0129768017383207	+1	WT1,PDGFRA
GO:0021772	olfactory bulb development	0.0129768017383207	0.0129768017383207	+1	ERBB4,LRRK2
GO:0007413	axonal fasciculation	0.0129768017383207	0.0129768017383207	+1	ARHGAP35,EPHA3
GO:0061323	cell proliferation involved in heart morphogenesis	0.0129768017383207	0.0129768017383207	+1	NOTCH1,CTNNB1
GO:0045686	negative regulation of glial cell differentiation	0.0129768017383207	0.0129768017383207	+1	NF1,NOTCH1
GO:0021988	olfactory lobe development	0.0129768017383207	0.0129768017383207	+1	ERBB4,LRRK2
GO:0070734	histone H3-K27 methylation	0.0129768017383207	0.0129768017383207	+1	HIST1H1C,EZH2
GO:0003198	epithelial to mesenchymal transition involved in endocardial cushion formation	0.0129768017383207	0.0129768017383207	+1	NOTCH1,TGFBR2
GO:0035162	embryonic hemopoiesis	0.0129768017383207	0.0129768017383207	+1	KIT,TGFBR2
GO:0034088	maintenance of mitotic sister chromatid cohesion	0.0129768017383207	0.0129768017383207	+1	RB1,ATRX
GO:0035067	negative regulation of histone acetylation	0.0129768017383207	0.0129768017383207	+1	BRCA1,SIN3A
GO:0033262	regulation of nuclear cell cycle DNA replication	0.0129768017383207	0.0129768017383207	+1	ATRX,CHEK2
GO:0048713	regulation of oligodendrocyte differentiation	0.0129768017383207	0.0129768017383207	+1	NF1,NOTCH1
GO:0050866	negative regulation of cell activation	0.0129768017383207	0.0129768017383207	+1	CDKN2A,RUNX1,ATM,PDGFRA,CBFB
GO:0008595	anterior/posterior axis specification, embryo	0.0129768017383207	0.0129768017383207	+1	TBX3,WT1
GO:0034086	maintenance of sister chromatid cohesion	0.0129768017383207	0.0129768017383207	+1	RB1,ATRX
GO:0045995	regulation of embryonic development	0.013240210317606891	0.013240210317606891	+1	GATA3,CTNNB1,FOXA2,SOX17
GO:0090199	regulation of release of cytochrome c from mitochondria	0.013581067909834413	0.013581067909834413	+1	TP53,AKT1,HGF
GO:2000756	regulation of peptidyl-lysine acetylation	0.013581067909834413	0.013581067909834413	+1	BRCA1,SMAD4,SIN3A
GO:0051985	negative regulation of chromosome segregation	0.013581067909834413	0.013581067909834413	+1	APC,ATM,ATRX
GO:1900274	regulation of phospholipase C activity	0.013581067909834413	0.013581067909834413	+1	EGFR,KIT,PDGFRA
GO:0022408	negative regulation of cell-cell adhesion	0.013610780135652784	0.013610780135652784	+1	CDKN2A,CDH1,RUNX1,AKT1,CBFB
GO:0051147	regulation of muscle cell differentiation	0.013610780135652784	0.013610780135652784	+1	NOTCH1,CTNNB1,KIT,FGFR2,SMAD4
GO:0051099	positive regulation of binding	0.013610780135652784	0.013610780135652784	+1	GATA3,RB1,CTNNB1,LRRK2,TAF1
GO:0034605	cellular response to heat	0.013725187395493312	0.013725187395493312	+1	ATM,MTOR,EP300,ATR
GO:0030900	forebrain development	0.014012938621112001	0.014012938621112001	+1	PTEN,NF1,ERBB4,LRRK2,FGFR2
GO:0045444	fat cell differentiation	0.014012938621112001	0.014012938621112001	+1	GATA3,CEBPA,AKT1,EP300,ASXL1
GO:0006403	RNA localization	0.014114472962984776	0.014114472962984776	+1	NPM1,ATM,U2AF1,SETD2,TGFBR2,ATR
GO:0060079	excitatory postsynaptic potential	0.014400129271672512	0.014400129271672512	+1	PTEN,AKT1,LRRK2
GO:0055021	regulation of cardiac muscle tissue growth	0.014400129271672512	0.014400129271672512	+1	NOTCH1,ERBB4,FGFR2
GO:0061371	determination of heart left/right asymmetry	0.014400129271672512	0.014400129271672512	+1	NOTCH1,TGFBR2,SOX17
GO:0003143	embryonic heart tube morphogenesis	0.014400129271672512	0.014400129271672512	+1	NOTCH1,TGFBR2,SOX17
GO:0008643	carbohydrate transport	0.014797391228918542	0.014797391228918542	+1	PIK3R1,AKT1,BRAF,PTPN11
GO:0071236	cellular response to antibiotic	0.014797391228918542	0.014797391228918542	+1	TP53,NFE2L2,HGF,LRRK2
GO:1905331	negative regulation of morphogenesis of an epithelium	0.01485011667038097	0.01485011667038097	+1	PTEN,GATA3
GO:0060231	mesenchymal to epithelial transition	0.01485011667038097	0.01485011667038097	+1	GATA3,WT1
GO:0072273	metanephric nephron morphogenesis	0.01485011667038097	0.01485011667038097	+1	SOX9,WT1
GO:0046606	negative regulation of centrosome cycle	0.01485011667038097	0.01485011667038097	+1	NPM1,BRCA1
GO:2000757	negative regulation of peptidyl-lysine acetylation	0.01485011667038097	0.01485011667038097	+1	BRCA1,SIN3A
GO:0090185	negative regulation of kidney development	0.01485011667038097	0.01485011667038097	+1	GATA3,WT1
GO:0002320	lymphoid progenitor cell differentiation	0.01485011667038097	0.01485011667038097	+1	NOTCH1,FLT3
